0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190528383289,-0.06495190528383289,0.06495190528383289,-0.075,0.0,0.075,-0.11,-0.11,-0.11
0.06495190490096249,-0.0649519056667033,0.06495190490096249,-0.0749999987450359,1.2549640909798043e-9,0.07500000125496409,-0.11,-0.11,-0.11
0.06495190196351121,-0.06495190860415458,0.06495190196351121,-0.07499998911672331,1.0883276682638332e-8,0.07500001088327668,-0.11,-0.11,-0.11
0.06495189265103224,-0.06495191791663354,0.06495189265103224,-0.07499995859248668,4.140751332093462e-8,0.07500004140751332,-0.11,-0.11,-0.11
0.064951871741196,-0.06495193882646978,0.064951871741196,-0.07499989005469014,1.0994530985630746e-7,0.07500010994530985,-0.11,-0.11,-0.11
0.06495183281190048,-0.0649519777557653,0.06495183281190048,-0.07499976245311041,2.3754688958932402e-7,0.07500023754688959,-0.11,-0.11,-0.11
0.06495176843005018,-0.0649520421376156,0.06495176843005018,-0.07499955142371222,4.4857628778149916e-7,0.07500044857628778,-0.11,-0.11,-0.11
0.06495167032222772,-0.06495214024543806,0.06495167032222772,-0.07499922984807193,7.701519280645108e-7,0.07500077015192806,-0.11,-0.11,-0.11
0.0649515295295566,-0.06495228103810918,0.0649515295295566,-0.07499876836098325,1.2316390167466107e-6,0.07500123163901674,-0.11,-0.11,-0.11
0.06495133654758842,-0.06495247402007737,0.06495133654758842,-0.07499813580897642,1.864191023576156e-6,0.07500186419102357,-0.11,-0.11,-0.11
0.06495108145227084,-0.06495272911539494,0.06495108145227084,-0.07499729966321324,2.7003367867595163e-6,0.07500270033678676,-0.11,-0.11,-0.11
0.06495075401294467,-0.06495305655472111,0.06495075401294467,-0.07499622638986635,3.773610133650518e-6,0.07500377361013365,-0.11,-0.11,-0.11
